Specimen #	Depository	Coll Event #	Created	Sex	Stage	Last Name	Date	Family	Genus	Species	Host Taxon	Country	County	State	Latitude1	Longitude1	Verbatim Locality	Start Date	Verbatim Date	End Date	Order
UMSP000250637	UMSP		2021-11-09 15:49:27	female				Leptopsyllidae	Odontopsyllus	multispinosus	Sylvilagus floridanus	USA	Grand Traverse	Michigan				16-04-1980			Siphonaptera
UMSP000250638	UMSP		2021-11-09 15:49:28	male				Leptopsyllidae	Odontopsyllus	multispinosus	Sylvilagus floridanus	USA	Grand Traverse	Michigan				16-04-1980			Siphonaptera
UMSP000250639	UMSP		2021-11-09 15:49:28	female				Leptopsyllidae	Odontopsyllus	multispinosus	Sylvilagus floridanus	USA	Grand Traverse	Michigan				16-04-1980			Siphonaptera
UMSP000250640	UMSP		2021-11-09 15:49:28	female				Leptopsyllidae	Odontopsyllus	multispinosus	Sylvilagus floridanus	USA	Grand Traverse	Michigan				16-04-1980			Siphonaptera
UMSP000250641	UMSP		2021-11-09 15:49:29	female				Leptopsyllidae	Odontopsyllus	multispinosus	Sylvilagus floridanus	USA	Grand Traverse	Michigan				16-04-1980			Siphonaptera
UMSP000250642	UMSP		2021-11-09 15:49:29	female				Leptopsyllidae	Odontopsyllus	multispinosus	Sylvilagus floridanus	USA	Grand Traverse	Michigan				16-04-1980			Siphonaptera
UMSP000250643	UMSP		2021-11-09 15:49:29	male				Leptopsyllidae	Odontopsyllus	multispinosus	Sylvilagus floridanus	USA	Grand Traverse	Michigan				16-04-1980			Siphonaptera
UMSP000250644	UMSP		2021-11-09 15:49:30	male				Leptopsyllidae	Odontopsyllus	multispinosus	Sylvilagus floridanus	USA	Grand Traverse	Michigan				16-04-1980			Siphonaptera
UMSP000250645	UMSP		2021-11-09 15:49:30	female				Leptopsyllidae	Odontopsyllus	multispinosus	Sylvilagus floridanus	USA	Grand Traverse	Michigan				16-04-1980			Siphonaptera
UMSP000250646	UMSP		2021-11-09 15:49:30	female				Leptopsyllidae	Odontopsyllus	multispinosus	Sylvilagus floridanus	USA	Benzie	Michigan				20-12-1926			Siphonaptera
UMSP000250647	UMSP		2021-11-09 15:49:30	female		R.E. Lewis		Ischnopsyllidae	Myodopsylla	borealis	Eptesicus fuscus	USA	Unspecified	Minnesota				28-02-1934			Siphonaptera
UMSP000250648	UMSP		2021-11-09 15:49:31	male		R.E. Lewis		Ischnopsyllidae	Myodopsylla	borealis	Eptesicus fuscus	USA	Ramsey	Minnesota				30-01-1954			Siphonaptera
UMSP000250649	UMSP		2021-11-09 15:49:31	female		R.E. Lewis		Ischnopsyllidae	Myodopsylla	borealis	Eptesicus fuscus	USA	Ramsey	Minnesota				30-01-1954			Siphonaptera
UMSP000250650	UMSP		2021-11-09 15:49:31	female		R.E. Lewis		Ischnopsyllidae	Myodopsylla	borealis	Eptesicus fuscus	USA	Washington	Minnesota				30-11-1940			Siphonaptera
UMSP000250651	UMSP		2021-11-09 15:49:32			RKE	1967	Ischnopsyllidae	Myodopsylla	collinsi	bat	USA	Chaves	New Mexico				20-08-1967			Siphonaptera
UMSP000250652	UMSP		2021-11-09 15:49:32			RKE	1967	Ischnopsyllidae	Myodopsylla	collinsi	bat	USA	Chaves	New Mexico				20-08-1967			Siphonaptera
UMSP000250653	UMSP		2021-11-09 15:49:32			RKE	1967	Ischnopsyllidae	Myodopsylla	collinsi	bat	USA	Chaves	New Mexico				20-08-1967			Siphonaptera
UMSP000250654	UMSP		2021-11-09 15:49:33			RKE	1967	Ischnopsyllidae	Myodopsylla	collinsi	bat	USA	Chaves	New Mexico				20-08-1967			Siphonaptera
UMSP000250655	UMSP		2021-11-09 15:49:33			RKE	1967	Ischnopsyllidae	Myodopsylla	collinsi	bat	USA	Chaves	New Mexico				20-08-1967			Siphonaptera
UMSP000250656	UMSP		2021-11-09 15:49:33			RKE	1967	Ischnopsyllidae	Myodopsylla	collinsi	bat	USA	Chaves	New Mexico				20-08-1967			Siphonaptera
UMSP000250657	UMSP		2021-11-09 15:49:34					Ischnopsyllidae	Myodopsylla	gentilis	Myotis y. yumanensis	USA	Unspecified	California				21-05-1940			Siphonaptera
UMSP000250658	UMSP		2021-11-09 15:49:34	mixed				Ischnopsyllidae	Myodopsylla	gentilis	Coast bat	USA	Tillamook	Oregon				08-08-1938			Siphonaptera
UMSP000250659	UMSP		2021-11-09 15:49:34					Ischnopsyllidae	Myodopsylla	gentilis	Myotis y. yumanensis	USA	Unspecified	California				21-05-1940			Siphonaptera
UMSP000250660	UMSP		2021-11-09 15:49:34					Ischnopsyllidae	Myodopsylla	gentilis	Myotis y. yumanensis	USA	Unspecified	California				21-05-1940			Siphonaptera
UMSP000250661	UMSP		2021-11-09 15:49:35					Ischnopsyllidae	Myodopsylla	gentilis	Myotis y. yumanensis	USA	Unspecified	California				21-05-1940			Siphonaptera
UMSP000250662	UMSP		2021-11-09 15:49:35					Ischnopsyllidae	Myodopsylla	gentilis	Myotis y. yumanensis	USA	Unspecified	California				21-05-1940			Siphonaptera
UMSP000250663	UMSP		2021-11-09 15:49:35					Ischnopsyllidae	Myodopsylla	gentilis	Myotis v. velifer	USA	Unspecified	Arizona				02-06-1940			Siphonaptera
UMSP000250664	UMSP		2021-11-09 15:49:36					Ischnopsyllidae	Myodopsylla	gentilis	Myotis y. yumanensis	USA	Unspecified	California				21-05-1940			Siphonaptera
UMSP000250665	UMSP		2021-11-09 15:49:36					Ischnopsyllidae	Myodopsylla	gentilis	Myotis v. velifer	USA	Unspecified	Arizona				02-06-1940			Siphonaptera
UMSP000250666	UMSP		2021-11-09 15:49:37					Ischnopsyllidae	Myodopsylla	gentilis	Myotis v. velifer	USA	Unspecified	Arizona				02-06-1940			Siphonaptera
UMSP000250667	UMSP		2021-11-09 15:49:37					Ischnopsyllidae	Myodopsylla	gentilis	Myotis v. velifer	USA	Unspecified	Arizona				02-06-1940			Siphonaptera
UMSP000250668	UMSP		2021-11-09 15:49:37					Ischnopsyllidae	Myodopsylla	gentilis	Myotis v. velifer	USA	Unspecified	Arizona				02-06-1940			Siphonaptera
UMSP000250669	UMSP		2021-11-09 15:49:38	female		Barnes	1948	Ischnopsyllidae	Myodopsylla	gentilis	bat	USA	Unspecified	Minnesota				16-08-1939			Siphonaptera
UMSP000250670	UMSP		2021-11-09 15:49:38					Ischnopsyllidae	Myodopsylla	gentilis	Myotis v. velifer	USA	Unspecified	Arizona				02-06-1940			Siphonaptera
UMSP000250671	UMSP		2021-11-09 15:49:38	female		R.C. Nelson	1963	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07-07-1963			Siphonaptera
UMSP000250672	UMSP		2021-11-09 15:49:38	male		R.C. Nelson	1963	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07-07-1963			Siphonaptera
UMSP000250673	UMSP		2021-11-09 15:49:39	male		R.C. Nelson	1963	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07-07-1963			Siphonaptera
UMSP000250674	UMSP		2021-11-09 15:49:39	female		R.C. Nelson	1963	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07-07-1963			Siphonaptera
UMSP000250675	UMSP		2021-11-09 15:49:39	female		R.C. Nelson	1963	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07-07-1963			Siphonaptera
UMSP000250676	UMSP		2021-11-09 15:49:40	female		R.C. Nelson	1963	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				08-07-1963			Siphonaptera
UMSP000250677	UMSP		2021-11-09 15:49:40	female		R.C. Nelson	1963	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07-07-1963			Siphonaptera
UMSP000250678	UMSP		2021-11-09 15:49:40	female		R.C. Nelson	1963	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				08-07-1963			Siphonaptera
UMSP000250679	UMSP		2021-11-09 15:49:41	female		R.C. Nelson	1963	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				08-07-1963			Siphonaptera
UMSP000250680	UMSP		2021-11-09 15:49:41	female		R.C. Nelson	1963	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				08-07-1963			Siphonaptera
UMSP000250681	UMSP		2021-11-09 15:49:41	male		R.C. Nelson	1963	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				08-07-1963			Siphonaptera
UMSP000250682	UMSP		2021-11-09 15:49:42	female		R.C. Nelson	1963	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				08-07-1963			Siphonaptera
UMSP000250683	UMSP		2021-11-09 15:49:42	female		R.C. Nelson	1963	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				08-07-1963			Siphonaptera
UMSP000250684	UMSP		2021-11-09 15:49:42	female		R.C. Nelson	1963	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				08-07-1963			Siphonaptera
UMSP000250685	UMSP		2021-11-09 15:49:43	female		R.C. Nelson	1963	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				08-07-1963			Siphonaptera
UMSP000250686	UMSP		2021-11-09 15:49:43	male		R.C. Nelson	1963	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07-07-1963			Siphonaptera
UMSP000250687	UMSP		2021-11-09 15:49:43	male		R.C. Nelson	1963	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07-07-1963			Siphonaptera
UMSP000250688	UMSP		2021-11-09 15:49:44	male		R.C. Nelson	1963	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07-07-1963			Siphonaptera
UMSP000250689	UMSP		2021-11-09 15:49:44	female		R.C. Nelson	1963	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07-07-1963			Siphonaptera
UMSP000250690	UMSP		2021-11-09 15:49:44	female		R.C. Nelson	1963	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07-07-1963			Siphonaptera
UMSP000250691	UMSP		2021-11-09 15:49:45	male		R.C. Nelson	1963	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07-07-1963			Siphonaptera
UMSP000250692	UMSP		2021-11-09 15:49:45	male		R.C. Nelson	1963	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07-07-1963			Siphonaptera
UMSP000250693	UMSP		2021-11-09 15:49:45	female		R.C. Nelson	1963	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07-07-1963			Siphonaptera
UMSP000250694	UMSP		2021-11-09 15:49:46	female		R.M. Timm		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				18-07-1963			Siphonaptera
UMSP000250695	UMSP		2021-11-09 15:49:46	female		J.B.	1962	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07/1962			Siphonaptera
UMSP000250696	UMSP		2021-11-09 15:49:46	female		R.M. Timm		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				18-07-1963			Siphonaptera
UMSP000250697	UMSP		2021-11-09 15:49:46	female		R.M. Timm		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				18-07-1963			Siphonaptera
UMSP000250698	UMSP		2021-11-09 15:49:47	female		R.M. Timm		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				18-07-1963			Siphonaptera
UMSP000250699	UMSP		2021-11-09 15:49:47	female		R.M. Timm		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				18-07-1963			Siphonaptera
UMSP000250700	UMSP		2021-11-09 15:49:47	female		R.M. Timm		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				18-07-1963			Siphonaptera
UMSP000250701	UMSP		2021-11-09 15:49:48	female		R.M. Timm		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				18-07-1963			Siphonaptera
UMSP000250702	UMSP		2021-11-09 15:49:48	female		R.M. Timm		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				18-07-1963			Siphonaptera
UMSP000250703	UMSP		2021-11-09 15:49:49	female		R.M. Timm		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				18-07-1963			Siphonaptera
UMSP000250704	UMSP		2021-11-09 15:49:49	female		R.M. Timm		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				18-07-1963			Siphonaptera
UMSP000250705	UMSP		2021-11-09 15:49:49	female		R.M. Timm		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				18-07-1963			Siphonaptera
UMSP000250706	UMSP		2021-11-09 15:49:50	male		R.M. Timm		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				18-07-1963			Siphonaptera
UMSP000250707	UMSP		2021-11-09 15:49:50	male		R.M. Timm		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				18-07-1963			Siphonaptera
UMSP000250708	UMSP		2021-11-09 15:49:50	male		R.M. Timm		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				18-07-1963			Siphonaptera
UMSP000250709	UMSP		2021-11-09 15:49:51	male		R.M. Timm		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				18-07-1963			Siphonaptera
UMSP000250710	UMSP		2021-11-09 15:49:51	male		R.M. Timm		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				18-07-1963			Siphonaptera
UMSP000250711	UMSP		2021-11-09 15:49:51	male		R.M. Timm		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				18-07-1963			Siphonaptera
UMSP000250712	UMSP		2021-11-09 15:49:52	female		J.B.	1962	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07/1962			Siphonaptera
UMSP000250713	UMSP		2021-11-09 15:49:52	female		J.B.	1962	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07/1962			Siphonaptera
UMSP000250714	UMSP		2021-11-09 15:49:52	female		J.B.	1962	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07/1962			Siphonaptera
UMSP000250715	UMSP		2021-11-09 15:49:53	female		J.B.	1962	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07/1962			Siphonaptera
UMSP000250716	UMSP		2021-11-09 15:49:53	female		J.B.	1962	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07/1962			Siphonaptera
UMSP000250717	UMSP		2021-11-09 15:49:53	female		J.B.	1962	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07/1962			Siphonaptera
UMSP000250718	UMSP		2021-11-09 15:49:54	female		J.B.	1962	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07/1962			Siphonaptera
UMSP000250719	UMSP		2021-11-09 15:49:54	female		J.B.	1962	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07/1962			Siphonaptera
UMSP000250720	UMSP		2021-11-09 15:49:54	female		J.B.	1962	Ischnopsyllidae	Myodopsylla	insignis	Eptesicus fuscus	USA	Ramsey	Minnesota				14-02-1962			Siphonaptera
UMSP000250721	UMSP		2021-11-09 15:49:55	female		J.B.	1962	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07/1962			Siphonaptera
UMSP000250722	UMSP		2021-11-09 15:49:55	female		J.B.	1962	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07/1962			Siphonaptera
UMSP000250723	UMSP		2021-11-09 15:49:55	male		J.B.	1962	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07/1962			Siphonaptera
UMSP000250724	UMSP		2021-11-09 15:49:56	female		J.B.	1962	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07/1962			Siphonaptera
UMSP000250725	UMSP		2021-11-09 15:49:56	female		J.B.	1962	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07/1962			Siphonaptera
UMSP000250726	UMSP		2021-11-09 15:49:56	female		J.B.	1962	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07/1962			Siphonaptera
UMSP000250727	UMSP		2021-11-09 15:49:57	male		J.B.	1962	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07/1962			Siphonaptera
UMSP000250728	UMSP		2021-11-09 15:49:57	female		J.B.	1962	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07/1962			Siphonaptera
UMSP000250729	UMSP		2021-11-09 15:49:57	female		J.B.	1962	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07/1962			Siphonaptera
UMSP000250730	UMSP		2021-11-09 15:49:58	female		E.F. Cook		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Unspecified	Minnesota				07-06-1951			Siphonaptera
UMSP000250731	UMSP		2021-11-09 15:49:58	female		E.F. Cook		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Unspecified	Minnesota				07-06-1951			Siphonaptera
UMSP000250732	UMSP		2021-11-09 15:49:58	female		E.F. Cook		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Unspecified	Minnesota				07-06-1951			Siphonaptera
UMSP000250733	UMSP		2021-11-09 15:49:59	female		E.F. Cook		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Unspecified	Minnesota				07-06-1951			Siphonaptera
UMSP000250734	UMSP		2021-11-09 15:49:59	female		E.F. Cook		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Unspecified	Minnesota				07-06-1951			Siphonaptera
UMSP000250735	UMSP		2021-11-09 15:49:59	female		E.F. Cook		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Unspecified	Minnesota				07-06-1951			Siphonaptera
UMSP000250736	UMSP		2021-11-09 15:50:00	female		E.F. Cook		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Unspecified	Minnesota				07-06-1951			Siphonaptera
UMSP000250737	UMSP		2021-11-09 15:50:00	male		E.F. Cook		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Unspecified	Minnesota				07-06-1951			Siphonaptera
UMSP000250738	UMSP		2021-11-09 15:50:01	male		J.B.	1962	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07/1962			Siphonaptera
UMSP000250739	UMSP		2021-11-09 15:50:01	male		E.F. Cook		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Unspecified	Minnesota				07-06-1951			Siphonaptera
UMSP000250740	UMSP		2021-11-09 15:50:01	male		J.B.	1962	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07/1962			Siphonaptera
UMSP000250741	UMSP		2021-11-09 15:50:02	male		J.B.	1962	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07/1962			Siphonaptera
UMSP000250742	UMSP		2021-11-09 15:50:02	female		J.B.	1962	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07/1962			Siphonaptera
UMSP000250743	UMSP		2021-11-09 15:50:02	female		J.B.	1962	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07/1962			Siphonaptera
UMSP000250744	UMSP		2021-11-09 15:50:03	female		J.B.	1962	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07/1962			Siphonaptera
UMSP000250745	UMSP		2021-11-09 15:50:03	female		J.B.	1962	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07/1962			Siphonaptera
UMSP000250746	UMSP		2021-11-09 15:50:04	female		J.B.	1962	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07/1962			Siphonaptera
UMSP000250747	UMSP		2021-11-09 15:50:04	female		J.B.	1962	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				07/1962			Siphonaptera
UMSP000250748	UMSP		2021-11-09 15:50:04	female				Ischnopsyllidae	Myodopsylla	insignis	bat	USA	Unspecified	Missouri				11/1935			Siphonaptera
UMSP000250749	UMSP		2021-11-09 15:50:05	female		J.B.		Ischnopsyllidae	Myodopsylla	insignis	Pipistrellus subflavus	USA	Unspecified	Wisconsin				20-02-1960			Siphonaptera
UMSP000250750	UMSP		2021-11-09 15:50:05	female				Ischnopsyllidae	Myodopsylla	insignis	bat	USA	Unspecified	Missouri				27-11-1935			Siphonaptera
UMSP000250751	UMSP		2021-11-09 15:50:05	male				Ischnopsyllidae	Myodopsylla	insignis	bat	USA	Unspecified	Missouri				27-11-1935			Siphonaptera
UMSP000250752	UMSP		2021-11-09 15:50:05	female				Ischnopsyllidae	Myodopsylla	insignis	bat	USA	Unspecified	Missouri				27-11-1935			Siphonaptera
UMSP000250753	UMSP		2021-11-09 15:50:06	male				Ischnopsyllidae	Myodopsylla	insignis	bat	USA	Unspecified	Missouri				27-11-1935			Siphonaptera
UMSP000250754	UMSP		2021-11-09 15:50:06	female				Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Houston	Minnesota				18-05-1941			Siphonaptera
UMSP000250755	UMSP		2021-11-09 15:50:06	male				Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Houston	Minnesota				18-05-1941			Siphonaptera
UMSP000250756	UMSP		2021-11-09 15:50:07	female		J.B.		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Ramsey	Minnesota				23-09-1958			Siphonaptera
UMSP000250757	UMSP		2021-11-09 15:50:07	female				Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Unspecified	Minnesota				31-10-1940			Siphonaptera
UMSP000250758	UMSP		2021-11-09 15:50:07	female		J.B.		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Ramsey	Minnesota				23-09-1958			Siphonaptera
UMSP000250759	UMSP		2021-11-09 15:50:08	female		J.B.	1962	Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Ramsey	Minnesota				20-08-1962			Siphonaptera
UMSP000250760	UMSP		2021-11-09 15:50:08	female		J.B.		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Lake	Minnesota				02-08-1960			Siphonaptera
UMSP000250761	UMSP		2021-11-09 15:50:08	female		J.B.		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Lake	Minnesota				01-08-1960			Siphonaptera
UMSP000250762	UMSP		2021-11-09 15:50:09	male		J.B.		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Lake	Minnesota				01-08-1960			Siphonaptera
UMSP000250763	UMSP		2021-11-09 15:50:09	male		J.B.		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Lake	Minnesota				02-08-1960			Siphonaptera
UMSP000250764	UMSP		2021-11-09 15:50:09	female		A.B. Erickson		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Winona	Minnesota				16-08-1941			Siphonaptera
UMSP000250765	UMSP		2021-11-09 15:50:10	female		A.B. Erickson		Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Winona	Minnesota				16-08-1941			Siphonaptera
UMSP000250766	UMSP		2021-11-09 15:50:10	male				Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Grand Traverse	Michigan				01-08-1978			Siphonaptera
UMSP000250767	UMSP		2021-11-09 15:50:10	female				Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Grand Traverse	Michigan				01-08-1978			Siphonaptera
UMSP000250768	UMSP		2021-11-09 15:50:10	female				Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				09-08-1973			Siphonaptera
UMSP000250769	UMSP		2021-11-09 15:50:11	male				Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				09-08-1973			Siphonaptera
UMSP000250770	UMSP		2021-11-09 15:50:11	female				Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				12-08-1974			Siphonaptera
UMSP000250771	UMSP		2021-11-09 15:50:12	female				Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				09-08-1973			Siphonaptera
UMSP000250772	UMSP		2021-11-09 15:50:12	male				Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				12-08-1974			Siphonaptera
UMSP000250773	UMSP		2021-11-09 15:50:12					Ischnopsyllidae	Myodopsylla	insignis	Myotis lucifugus	USA	Clearwater	Minnesota				09-08-1973			Siphonaptera
